name,name_en,logo,rating,city,district,gender,category,min fee
أكاديمية الفيصل العالمية,Alfaisal International Academy,https://storage.yaschools.com/source/school/logos/1rLc_9FCZfFm6TeG3xAalbrWZI5rZs1K.jpg,2.5,الرياض,الربيع,بنين وبنات,عالمية,0
مدارس أحلامنا الأهلية,Our Dreams National Schools,https://storage.yaschools.com/source//1/WNtwA1pHZAyD9Z-TU1ypgzlhLvfo2umj.jpg,2.5,الرياض,الرفيعة,بنين وبنات,أهلية,10 ألف
مدارس معالم التربية الاهلية,Maalem Altrbiah School,https://storage.yaschools.com/source//1/UDRgR6UdDFEyUkq9vs-I6XaooY3nYkXh.jpg,2.5,الرياض,الصحافة,بنين وبنات,أهلية,15 ألف
مدارس الأركان الأهلية,Al Arkan National School,https://storage.yaschools.com/source//1/WRaMOfLsgoPHck7j8smWLd3Pbju5rwPx.jpg,2.5,الرياض,السويدي,بنين وبنات,أهلية,9 ألف
مدارس شبه الجزيرة الاهلية,Shebh Al Jazeerah National Schools,https://storage.yaschools.com/source/school/logos/M3SjrlnDAWgXwsWLv_3kF1KblRGTWg6q.png,2.5,الرياض,الخالدية,بنين وبنات,أهلية,9 ألف
مدارس دار البراءة,Dar Al braah National schools,https://storage.yaschools.com/source/school/logos/SlW9bn64fiGSaFg-pDeOGA4uBPWZAR_6.jpg,5,الرياض,النرجس,بنين وبنات,أهلية,15 ألف
أكاديمية التربية النموذجية العالمية - الريان,Tarbyh Namouthajiya International Schools - Ar Rayyan,https://storage.yaschools.com/source//1/7S5quUmT_5dNrdDNFLHX_CfIjQrK_hS_.png,2.5,الرياض,الريان,بنين وبنات,عالمية,32 ألف
روضة الدرة الأهلية,AlDorah Kindergarten school,https://storage.yaschools.com/source/school/logos/6VSVwvoxdBFK0I9x2OSltNZS3JWNzWks.jpg,5,الرياض,المرسلات,بنين وبنات,أهلية,0
مدارس الصحافة الأهلية,Sahafa national Schools,https://storage.yaschools.com/source/school/logos/KV4YokXgFnzGvuw4e1UPxm1FcQCv3Ulr.png,4.3,الرياض,الصحافة,بنين وبنات,أهلية,15 ألف
مدارس اجيال العالم العالمية,Global Generation International School,https://storage.yaschools.com/source//1/AoPzzi1mkQ8gPzTurrNcLaTBPt8l6PV1.jpg,2.5,الرياض,جرير,بنين وبنات,عالمية,14 ألف
مدارس روض الجنان,Rawd Aljenan School,https://storage.yaschools.com/source/school/logos/mrA6arun3QTfvU3k5rOxoiwMKhslYSy-.jpeg,2.5,الرياض,الغدير,بنين وبنات,أهلية,14 ألف
مدرسة الزهراء الاهلية للبنات,Alzahraa National School For Girls - Riyadh,https://storage.yaschools.com/source//1/326NGeJ0t89OGtlHQp2RE-yfuh2ZaNac.jpg,2.5,الرياض,الروضة,بنات,أهلية,0
مدرسة الصحافة العالمية,Sahafa International Schools,https://storage.yaschools.com/source/school/logos/hWpUNkp89uEKxx4QBeSL6otXXHDTXdWC.jpg,2.5,الرياض,السليمانية,بنات,عالمية,24 ألف
مدارس السليمانية العالمية,AlSoulemaniya International School,https://storage.yaschools.com/source//1/rI3NxjKQpYWeyQZQbqAuKleF3mSlctG6.jpg,2.5,الرياض,السليمانية,بنين وبنات,عالمية,12 ألف
مدارس الرواد الأهلية - مجمع المنصورة,Al Rowad National Schools,https://storage.yaschools.com/source//1/FmISKxn32XdkN8XwzaUduYCNxxphJEUB.png,3.9,الرياض,المنصورة,بنين وبنات,أهلية,8 ألف
روضة هنا لنكبر,Here2Grow School,https://storage.yaschools.com/source/school/logos/sGLKzzAOCZHXNCiiBk4UwA70mRW91f68.png,3.1,الرياض,الواحه,بنين وبنات,حضانة - روضة,21 ألف
مدارس رحاب المعرفة الاهلية,Rehab Almaarifa Private National Schools,https://storage.yaschools.com/source//1/jIHijMTZrWgeNNgwKD0IF75pzNk2NTTt.jpeg,4.2,الرياض,اليرموك,بنين وبنات,أهلية,6 ألف
مدرسة منارة المستقبل,Mnarat International School,https://storage.yaschools.com/source/school/logos/fRz_R4YGmQie7hCZOZWFAUMPqcHRyeG3.jpg,2.5,الرياض,الخليج,بنين وبنات,عالمية,0
مدارس العبير الأهلية,Alabeer National School,https://storage.yaschools.com/source/school/logos/GrFXrCblhtZaPn0d6d-QbOjuZkuYtyCE.gif,2.6,الرياض,طويق,بنين وبنات,أهلية,7 ألف
مدارس الاقبال العالمية - فرع البديعة,Aliqbal International Schools - Al Badiyah,https://storage.yaschools.com/source/school/logos/Gc97XS85No511L6aBUM-1VqVB3-OTvzD.jpg,5,الرياض,البديعة,بنين وبنات,عالمية,13 ألف
مدارس الاقبال العالمية - فرع الربوة,Aliqbal International School,https://storage.yaschools.com/source/school/logos/uFKw8vxfpnppbQt89Oj_qvWQEj_-BJO2.jpg,5,الرياض,الربوة,بنين وبنات,أهلية,13 ألف
مدارس الشعلة الاهلية,Al - Shoula National Schools,https://storage.yaschools.com/source/school/logos/doOqgx1DJCeOD40vKPQc94-jUQOY3cqQ.jpg,2.5,الرياض,الملز,بنين وبنات,أهلية,7 ألف
مدرسة الأبرار الاهلية,Al - Abrar National School-Riyadh,https://storage.yaschools.com/source/school/logos/PYLvHHI-WYVZPMi_0QRFzJDddTPO911a.jpeg,2.5,الرياض,السلام,بنين وبنات,أهلية,0
مدارس ريما العالمية 2 - فرع الروضة,Reema International School 2 - Ar Rawdah,https://storage.yaschools.com/source/school/logos/6Owxhl93ZG-iZw3Lx4Hl-JNywJrr6MBP.jpg,2.5,الرياض,الروضة,بنات,عالمية,13 ألف
مدارس المنبر الأهلية,Al Menbar National Schools,https://storage.yaschools.com/source/school/logos/XXOXiVGEjOqP9CxW57QDbf9Lqq0RyAhz.jpg,5,الرياض,الأندلس,بنين وبنات,أهلية,7 ألف
مدارس القيم الأهلية,Al Qyem national Schools,https://storage.yaschools.com/source/school/logos/EbxTJsrg86gOlfa4g8__Z1QpS2-tc8Jq.jpg,2.5,الرياض,التعاون,بنات,أهلية,0
مدرسة التعلم الذكى -دبلومة امريكية,Smart Learning School (STEM) KSA,https://storage.yaschools.com/source//1/qZRnsZbbe39mzEdDgStcfO0ANSu2u4qN.png,3.5,الرياض,المغرزات,بنين وبنات,دولية,27 ألف
مدارس أبناء الرياض الاهلية,Riyadh Sons National School,https://storage.yaschools.com/source/school/logos/FMXINlQffbX7-sH8mJvALmRCvPmsCp-F.jpg,2.5,الرياض,الربوة,بنين وبنات,أهلية,9 ألف
مدارس الخوارزمى الاهلية,Karezmi National School,https://storage.yaschools.com/source/school/logos/IOjtJg5XBg60CN7HYibsv1InP3-6Q6V4.jpg,3.5,الرياض,الندى,بنين وبنات,أهلية,12 ألف
مدارس جيل الأصالة الاهلية,Jeel Al Asalah,https://storage.yaschools.com/source/school/logos/aKrmQfAzcXRpenJuXh6yydNw0onG72R9.jpg,2.5,الرياض,السويدي,بنين وبنات,أهلية,0
مدارس الإبتكارية الأهلية 2,Al Ebticaria National Schools,https://storage.yaschools.com/source/school/logos/G8HSEVw1ow7R4OAfEDnm6cUK3FMsExVJ.jpg,3.6,الرياض,إشبيليا,بنين وبنات,أهلية,16 ألف
مدارس علوم الرياض الاهلية - حى الصحافة,Olom Al-Riyadh Schools,https://storage.yaschools.com/source//1/SCxp_2Lsu6hcfWv0S-tqcAhNEmpO89Kx.jpeg,5,الرياض,الصحافة,بنين وبنات,أهلية,10 ألف
مدارس التضامن الأهلية,Al-tadamon Private School,https://storage.yaschools.com/source//1/OEN42tbxQ9CTNjPq_tbq2qAoTsoKmSSW.png,3.5,الرياض,عليشة,بنين وبنات,عالمية,100
مدارس الامجاد الاهلية,Al_Amjad National School,https://storage.yaschools.com/source//1/mA1znRdWiF4NID2bJCg4g9SECU7roBXX.jpg,5,الرياض,الحمراء,بنين وبنات,أهلية,13 ألف
مدارس افاق التعلم الاهلية,Afaq Altaaleem Private School,https://storage.yaschools.com/source/school/logos/IX0FZNOxTVFCi8-j-H3RfjmJWUKA96RY.JPG,2.5,الرياض,لبن,بنين وبنات,أهلية,11 ألف
مدارس النخبة الأهلية - فرع الخليج,Alnokhba Private National School,https://storage.yaschools.com/source/school/logos/If1CHGFmx6hk4ZNm3I2mXY2511pDi5sQ.png,2.5,الرياض,الخليج,بنين وبنات,أهلية,6 ألف
مدارس المنهاج الأهلية‎,Al - Manajah National Schools,https://storage.yaschools.com/source/school/logos/B-ZBPWdjmYgFFW-dghahyEgbs3qoA01B.png,2.5,الرياض,الشفاء,بنين وبنات,أهلية,8 ألف
مدرسة الجامعه التطبيقيه,Applied University Schools,https://storage.yaschools.com/source//1/Aqrm9qi2R-Fm6MhNA8d8tosjrWK2ZO18.jpg,4.4,الرياض,المونسية,بنين وبنات,عالمية,18 ألف
مدارس عكاظ الأهلية,Okaz National Schools,https://storage.yaschools.com/source/school/logos/R18FwwbWbNnEnwzSnue2w9IO__I-oy2F.png,2.5,الرياض,العريجاء,بنين وبنات,أهلية,8 ألف
مدارس علوم التربية الأهلية,Oloom Tarbia National Schools,https://storage.yaschools.com/source/school/logos/P0wpR_ZvLSryQnerbWx-tyEzIRHgbDkX.png,2.5,الرياض,العريجاء,بنين,أهلية,8 ألف
مدارس الروضة الرائدة الأهلية,Alrawdah Alraedah National School,https://storage.yaschools.com/source/school/logos/7AqDQlpi4e3A_SlJl-AzkTkL818teEzx.png,2.5,الرياض,اليرموك,بنين وبنات,أهلية,0
مدرسه اجيال الثريا العالميه,.ajyal althoraya international school,https://storage.yaschools.com/source//1/oGZExyjtzCeYejBsfFvNIdc50rEPXxO3.jpeg,2.5,الرياض,الملك فيصل,بنين وبنات,عالمية,8 ألف
براعم الرياحين الاهلية,Braem Alrayheen Schools,https://storage.yaschools.com/source/school/logos/fnglUJQgku11bqvYywVvsI7r-Eobjbw2.jpg,2.5,الرياض,النسيم,بنين وبنات,أهلية,0
مدرسة الرياض العالمية,Riyadh International Schools - As Sulimaniyah,https://yaschools.com/img/default-school-logo.jpg,2.5,الرياض,السليمانية,بنين,عالمية,5 ألف
مدرسة السويدية العالمية,Elsewedy International School,https://yaschools.com/img/default-school-logo.jpg,2.5,الرياض,الربيع,بنين,عالمية,35 ألف
مدرسة السيرلانكية العالمية,Sirlankan International Schools,https://yaschools.com/img/default-school-logo.jpg,2.5,الرياض,الملز,بنين,عالمية,5 ألف
مدرسة الشرق الاوسط الجديدة العالمية,New Middle East International School - Al Murooj,https://yaschools.com/img/default-school-logo.jpg,2.5,الرياض,المروج,بنين,عالمية,6 ألف
مدارس الشرق الأوسط الحديثة العالمية,Modern Middle East International School,https://storage.yaschools.com/source//1/8J2XtANr9oU8R4M_I2_Pfpy2h9i2irdj.png,2.5,الرياض,النهضة,بنين وبنات,عالمية,6 ألف
مدرسة الفرنسية العالمية,École Française internationale de Riyad,https://yaschools.com/img/default-school-logo.jpg,2.5,الرياض,الندى,بنين,عالمية,36 ألف
مدرسة الفلبينية الثانية العالمية,Second Philippine International School,https://yaschools.com/img/default-school-logo.jpg,2.5,الرياض,السليمانية,بنين,عالمية,5 ألف
مدرسة المتقدمة العالمية حى النرجس,ALMutakadima International Schools-An Narjis,https://storage.yaschools.com/source/school/logos/OJLsUQysWAxAa_M5FVPrNsH2uI_8HbOG.jpg,2.6,الرياض,النرجس,بنين وبنات,عالمية,20 ألف
مدرسة المتقدمة العالمية حى النهضة,Al Motaqadimah International School,https://storage.yaschools.com/source//1/1x1e2-4wNf8lsVVs4ZeLX3cBA6mf3tHI.jpg,5,الرياض,النهضة,بنين وبنات,عالمية,16 ألف
مدرسة المتقدمة دبلوم امريكي,Al Motaqadimah - American Diploma,https://yaschools.com/img/default-school-logo.jpg,2.5,الرياض,العقيق,بنين,عالمية,21 ألف
مدرسة المجد الأهلية حى نمار,Al majd  National School - Namar,https://yaschools.com/img/default-school-logo.jpg,2.5,الرياض,نمار,بنين,أهلية,11 ألف
مدرسة المجد الأهلية حى نمار مسار سودانى,Al Majd  National School - Sudani,https://yaschools.com/img/default-school-logo.jpg,2.5,الرياض,نمار,بنين,عالمية,4 ألف
مدارس المدينة الأكاديمية الاهلية,Academic City National Schools,https://storage.yaschools.com/source//1/xvNpElI74N3lAsOs7-OhgcvTu0SFtd3G.jpg,2.5,الرياض,الشهداء,بنين وبنات,أهلية,40 ألف
مدرسة المملكة العالمية,Kingdom international School,https://yaschools.com/img/default-school-logo.jpg,2.5,الرياض,الربيع,بنين وبنات,عالمية,36 ألف
مدرسة المنهل  فرع التعاون,Al Manhal National Schools-Riyadh,https://storage.yaschools.com/source/school/logos/IZRU4umkczkYZSkMFmT8sJ-AQcredJR_.jpg,3,الرياض,التعاون,بنين,عالمية,40 ألف
مدرسة الهندية العالمية,International Indian School - Ar Rawda,https://storage.yaschools.com/source//1/AhJxCk9ewycYEbRK7k1wHXCXxNbuvlIV.png,2.5,الرياض,الروضة,بنين,عالمية,280
مدرسة الهندية العالمية العامة,International Indian School - As Sulimaniyah,https://yaschools.com/img/default-school-logo.jpg,2.5,الرياض,السليمانية,بنين,عالمية,555
مدرسة اليابانية العالمية,Japanese International schools,https://yaschools.com/img/default-school-logo.jpg,2.5,الرياض,قرطبه,بنين,عالمية,3 ألف
مدرسة دار الحكمة العالمية,Wisdom International School-Riyadh,https://yaschools.com/img/default-school-logo.jpg,2.5,الرياض,السليمانية,بنين,عالمية,14 ألف
مدرسة دار السلام,Dar-Assalam International Schools,https://yaschools.com/img/default-school-logo.jpg,2.5,الرياض,الرحمانية,بنين,عالمية,28 ألف
مدرسة دار الصفوة,Dar Al Safwa,https://yaschools.com/img/default-school-logo.jpg,2.5,الرياض,العقيق,بنين,عالمية,22 ألف
مدرسة دارة السلام العالمية-فرع المعذر,Darat Assalam International School,https://yaschools.com/img/default-school-logo.jpg,2.5,الرياض,المعذر الشمالي,بنين وبنات,عالمية,13 ألف
مدرسة دلتا العالمية,Delta International School - Al Murooj,https://yaschools.com/img/default-school-logo.jpg,2.5,الرياض,المروج,بنين,عالمية,22 ألف
مدرسة رسالة الهدى العالمية,Resalet Alhuda International Schools,https://yaschools.com/img/default-school-logo.jpg,2.5,الرياض,العزيزية,بنين,عالمية,12 ألف
مدرسة ريما العالمية,Reema International Schools 2-Al Manar,https://storage.yaschools.com/source//1/xPsQLyZxw7_juFviJfxTB0tI1eE95Ltz.jpg,2.5,الرياض,المنار,بنين,عالمية,13 ألف
مدرسة سعود العالمية,Saud International School-Riyadh,https://storage.yaschools.com/source/school/logos/sGzUlew-M3lTbtrVrJ0lg1aQR1C-Dj3L.jpg,2.5,الرياض,العليا,بنين,عالمية,19 ألف
مدرسة قوس قزح العالمية-رينبو,Rainbow International School-Riyadh,https://yaschools.com/img/default-school-logo.jpg,2.5,الرياض,العليا,بنين,عالمية,14 ألف
مدارس نجد العالمية,Najd International Schools,https://yaschools.com/img/default-school-logo.jpg,2.5,الرياض,الورود,بنين,عالمية,33 ألف
مدارس يارا العالمية,Yara International School,https://storage.yaschools.com/source//1/WBigu5fRHrJe805mSNsAshyScdaCv-lx.jpeg,2.5,الرياض,جبرة,بنين وبنات,عالمية,13 ألف
مدارس ابناء الامة,Abna Alamah National School,https://yaschools.com/img/default-school-logo.jpg,2.5,الرياض,الدار البيضاء,بنين وبنات,أهلية,8 ألف
مدارس ابناء المجد الأهلية,Abnaa Almajd,https://storage.yaschools.com/source//1/eyMA718B1vD7pQt0IwtvluiGcWACqdWV.png,2.5,الرياض,قرطبه,بنين وبنات,عالمية,11 ألف
